,Unnamed: 0,100 mean,100 med_sig,100 median,100 p16,100 p84,100 sem,100 std,20 mean,20 med_sig,20 median,20 p16,20 p84,20 sem,20 std,25 mean,25 med_sig,25 median,25 p16,25 p84,25 sem,25 std,30 mean,30 med_sig,30 median,30 p16,30 p84,30 sem,30 std,35 mean,35 med_sig,35 median,35 p16,35 p84,35 sem,35 std,40 mean,40 med_sig,40 median,40 p16,40 p84,40 sem,40 std,45 mean,45 med_sig,45 median,45 p16,45 p84,45 sem,45 std,50 mean,50 med_sig,50 median,50 p16,50 p84,50 sem,50 std,LS period,N_I,N_V,Name,OGLE period
13,13.0,0.33932113901210464,1.467234818103921e-05,0.3984637230966754,0.12637176329488287,0.3984705669437705,0.01215415180321973,0.12154151803219733,0.529716293989854,0.3861417167987119,0.39846742916310657,0.11281781913602347,0.6636079922375899,0.07656791384604121,0.7656791384604121,0.3914353741951152,0.18255458200663305,0.3984658975022372,0.11268594832651108,0.5221445027588142,0.02971402442009575,0.2971402442009575,0.460059412078112,2.941591341764065e-05,0.3984641226529422,0.1365934217276763,0.5587095156198331,0.06221482637993266,0.6221482637993266,0.3388884688063056,0.1968261166016507,0.398459227529315,0.11340781756228835,0.3984785969496324,0.017101474194128767,0.1710147419412877,0.3543512745163773,0.16793650745316582,0.3984637230966754,0.11423600286500273,0.398478043478799,0.017647578651569296,0.17647578651569296,0.33695903228207125,0.186658158076055,0.39846568391663817,0.11339592286352065,0.3984757586544657,0.014657930975847609,0.1465793097584761,0.42476641027208695,1.2556971041625321e-05,0.3984637230966754,0.15607479228569218,0.398477562088032,0.061360106813616776,0.6136010681361677,0.3984637230966754,112.0,112.0,OGLE-BLG-RRLYR-00014,0.39847694
14,14.0,0.2822668075017146,4.783954364682999e-06,0.31760346472678097,0.1250144707149638,0.31760346472678097,0.008054137984231834,0.08054137984231834,0.2807008407578638,0.07019192501198315,0.3175979689891423,0.12557615179377482,0.3176037155041824,0.01211091232924456,0.1211091232924456,0.2671194484269617,0.12928761545685916,0.3175978832839664,0.10698970409666464,0.3176037983272536,0.011630465298309205,0.11630465298309205,0.27281400027613484,0.07818055834399887,0.3175988457098753,0.11323594584037562,0.3176035132335107,0.011226143167163378,0.11226143167163376,0.2741404381262834,5.335774674210434e-06,0.31759937003426497,0.1424199739644461,0.3176035746017901,0.008034357163199566,0.08034357163199565,0.28020808358746324,5.183421877371343e-06,0.3175981408686228,0.15267925107927666,0.31760346472678097,0.008053003744975593,0.08053003744975593,0.2748710580295009,5.484719998368111e-06,0.3175979542891303,0.14222438554823733,0.31760346472678097,0.008016489166461787,0.08016489166461786,0.2503663899788404,0.13625858743670852,0.3175976461301874,0.1125764588285829,0.3176035017675732,0.009366982876108595,0.09366982876108594,0.31760346472678097,124.0,124.0,OGLE-BLG-RRLYR-00015,0.31760682
15,15.0,0.4475757037092415,2.460205123058957e-05,0.5462131538612974,0.1262885523873939,0.5462342765417704,0.018040664682938502,0.180406646829385,0.3345059837880172,0.1716893827432979,0.19546744579936934,0.1130253730696526,0.39425615724650204,0.05610589461221429,0.5610589461221429,0.3804349704437977,0.30069912766624146,0.25526228566124914,0.12568386351278388,0.5462249148723678,0.04512394240491652,0.4512394240491652,0.3106142308597095,0.3118775539167313,0.1935822719524174,0.11304623678645118,0.5462147921175201,0.0216848636834654,0.216848636834654,0.3282795204874543,0.3122928163581934,0.3104860861383081,0.11238818888127863,0.5462342765417704,0.021588790163356214,0.21588790163356214,0.3890060219538652,0.291811383739516,0.5339188498073753,0.1131991682543671,0.5462343530238923,0.024602391783821485,0.24602391783821484,0.3984154175465256,0.30041705522800816,0.546192021421999,0.11346323365623227,0.546237927000471,0.027609649586086072,0.2760964958608607,0.4407579142697777,0.1433074228047847,0.5462131481646694,0.15336844279660022,0.5462441661172731,0.01696826636936705,0.1696826636936705,0.5462228652751449,124.0,124.0,OGLE-BLG-RRLYR-00016,0.54626274
16,16.0,0.257843766222072,2.0601810372566848e-06,0.2956019818296743,0.11340072360092025,0.2956075500985273,0.0074853821788725345,0.07485382178872534,0.24265699287214945,0.11374399238517692,0.2956012931304557,0.10860010667059516,0.29560874675237325,0.008259594232297628,0.08259594232297628,0.2606889157239868,0.009317928343504448,0.2956024329048894,0.11352058021241422,0.2956081763894671,0.010237665865274416,0.10237665865274416,0.2599892950822901,7.587117096516475e-06,0.29560353173711645,0.12725324459932694,0.29560836112658234,0.007276383933515181,0.0727638393351518,0.25081995270327684,0.05549480023595482,0.29560207892738005,0.12427434038269522,0.2956081753361431,0.0076475619949147155,0.07647561994914716,0.2600189838910066,5.795735229604631e-06,0.2956030773201994,0.152314324474917,0.2956084225962609,0.0070683575184507606,0.07068357518450763,0.25235547093705424,0.07048603773708416,0.29560294076332244,0.1266480739929452,0.2956081716069889,0.007518156787449863,0.07518156787449863,0.24710787044350965,0.0953408725487784,0.2956020443373104,0.11310995008544465,0.2956075500985273,0.007867110634370959,0.07867110634370961,0.2956013726272298,119.0,119.0,OGLE-BLG-RRLYR-00017,0.29560942
17,17.0,0.250908560604526,3.989854623155763e-06,0.2759247820779225,0.2320559939193749,0.275927103892886,0.005773321622811752,0.05773321622811752,0.2670298582753285,8.198826729591251e-06,0.27592494956253777,0.1135114363454807,0.27592959554929025,0.025360169257995845,0.2536016925799585,0.22849975907451825,0.10642925449573136,0.2759221866959561,0.11304070033285428,0.2759275442480175,0.007277983997998792,0.07277983997998792,0.24962396877212625,4.331761922473875e-06,0.2759248629498829,0.19476542073007044,0.27592778423233216,0.005899473236552104,0.05899473236552104,0.24744084349171355,4.866963881495377e-06,0.2759247820779225,0.1527448319024257,0.27592760295585306,0.005970337955358328,0.05970337955358328,0.2430892445041026,4.161252977976239e-06,0.2759247820779225,0.12434205480028428,0.2759271749408391,0.006572099180752171,0.0657209918075217,0.2416742501132762,6.013581072196868e-06,0.2759247820779225,0.12725030078885152,0.275927103892886,0.006539167353496871,0.0653916735349687,0.2475887506490381,4.597024165499038e-06,0.2759247820779225,0.1426493852377364,0.275927103892886,0.006149424475061008,0.06149424475061008,0.275927103892886,123.0,123.0,OGLE-BLG-RRLYR-00018,0.27593054
18,18.0,0.4490422198277496,2.8806901827697346e-05,0.5242666789254964,0.14035357001434345,0.5242797474622759,0.018906115118088512,0.18906115118088512,0.4761478780761793,0.1619359416613775,0.3436047223659037,0.11447232818457095,0.5242389480866092,0.0877866866922291,0.8778668669222909,0.361410489201612,0.29579568841739723,0.3435991924264796,0.11284447818798247,0.5242795795181283,0.03014060715111608,0.3014060715111608,0.3838768357523479,0.2623914508831659,0.34361189049173746,0.12893596522273154,0.524272601252732,0.027189749533511404,0.27189749533511404,0.3942546297318881,0.2729910989814402,0.3436215970588364,0.11301874008648413,0.5242911237182911,0.025406951257232614,0.2540695125723262,0.4001877583233029,0.13392905153198975,0.5242383323885966,0.15234996781685475,0.5242775302945352,0.01759148705894364,0.17591487058943642,0.3876427125182769,0.26706313422085376,0.4335173139085619,0.11339826389099512,0.5242771928991622,0.02091485435408314,0.20914854354083146,0.3927134810690929,0.28111171684931074,0.5242497095721667,0.11694046462401475,0.524282316729761,0.0204963555583167,0.20496355558316695,0.5242771928991622,123.0,123.0,OGLE-BLG-RRLYR-00019,0.52428824
19,19.0,0.5211229996119182,2.7958102325717156e-05,0.6174839570971956,0.15258290734921678,0.6174946729723982,0.01950286542426424,0.19502865424264235,0.4857505236269602,0.3219640152274477,0.6174792029823482,0.11304486334433375,0.6175216301337066,0.024882550300672025,0.2488255030067203,0.5404468277879761,4.17374620469954e-05,0.6174839570971956,0.5434861571861707,0.617517524135292,0.01863337152818491,0.18633371528184908,0.5322080845139198,3.633161439616518e-05,0.6174859818922853,0.1930034461313842,0.6175153810757547,0.01978615804814484,0.1978615804814484,0.5228191846611482,3.4865638908469925e-05,0.6174839570971956,0.1532146885095601,0.6175065664619575,0.019672612817571437,0.19672612817571436,0.4951316823782453,0.05725133865915021,0.6174838100774436,0.12731588793289778,0.6175095148261284,0.021400408416497714,0.21400408416497715,0.5535602726778659,2.5070740382817638e-05,0.6174839570971956,0.6000310320237765,0.6174962431135869,0.020511780986895413,0.2051178098689541,0.5843084639178078,2.082022189576415e-05,0.6174839570971956,0.6174569574923608,0.6175107975690921,0.017370099316055106,0.17370099316055104,0.6174946729723982,124.0,124.0,OGLE-BLG-RRLYR-00020,0.61750621
20,,0.4588313354559984,6.62502940790457e-06,0.4896610853328774,0.4896502549677202,0.48967292851890987,0.01190100870018038,0.11901008700180381,0.4369804879761457,0.1296100229872669,0.48965953581160293,0.1359813576827717,0.48970962409565516,0.022663410398449324,0.22663410398449324,0.44611389245615096,0.22007935477044974,0.4896601578726677,0.1247601060201942,0.4896923299469714,0.03737381896893854,0.3737381896893854,0.4549832091432799,2.670484563097682e-05,0.4896602976376972,0.4407339154915513,0.48968883565059357,0.01778486869865182,0.1778486869865182,0.4717383383079485,3.1114424213987127e-05,0.4896672052045811,0.48963461885754306,0.48970232243913303,0.017421274743362553,0.17421274743362553,0.4867571786920822,2.3780614603938756e-05,0.4896637855331645,0.48964235900925857,0.48969276743142826,0.013050776148304976,0.13050776148304977,0.45840355464386234,1.8526780146797642e-05,0.48966501754420844,0.48964144665801845,0.48968129638789015,0.014922646624746749,0.1492264662474675,0.4511367108970474,2.014200707141687e-05,0.48965834727825097,0.46383567897989936,0.48968765528314845,0.016982174313820222,0.16982174313820222,0.4896672052045811,123.0,123.0,OGLE-BLG-RRLYR-00021,0.48968326
21,,0.21269515618076051,2.7445813621343232e-06,0.23840787951663306,0.12612290399210369,0.23841033678160176,0.0050755994288523894,0.05075599428852389,0.3171750857576689,3.800228532895328e-06,0.2384084094063328,0.1268927987693378,0.23841075454845412,0.08610121872165093,0.8610121872165093,0.21235262221296725,4.347714952677045e-06,0.2384077585832387,0.13629391208438907,0.23841059159740036,0.005003168288069753,0.05003168288069752,0.21938207039915722,2.617081194310189e-06,0.2384074811474935,0.1651396220414754,0.23841034005409745,0.004573057846674037,0.04573057846674037,0.20706654105025346,0.05249726133542164,0.23840673526284373,0.11687925432541935,0.23841033678160176,0.005407329614286131,0.05407329614286131,0.205981527041281,0.05030655367037547,0.23840805051148878,0.11305948960357268,0.23841033678160176,0.005570740471427087,0.05570740471427087,0.22186116641248066,2.631932283431529e-06,0.23840862461917312,0.2298919569454256,0.23841049778516502,0.004484113323840794,0.04484113323840794,0.21577302858561573,2.9616136034193216e-06,0.2384073817010314,0.1325519976736986,0.23841042433744045,0.004786665249326555,0.04786665249326555,0.2384067021318514,122.0,122.0,OGLE-BLG-RRLYR-00022,0.23841203
22,,0.3280566479459664,3.280673866124127e-06,0.35896673328175877,0.3589633103752773,0.3589692840860943,0.00785713260068667,0.0785713260068667,0.30284404988955055,0.13031805143848574,0.3589642062050279,0.11896507128387593,0.35897126958584763,0.013266141966204906,0.13266141966204906,0.3123810627672454,6.0951747510492364e-06,0.35896746023326265,0.1322831358158334,0.3589711071795912,0.010399368161450425,0.10399368161450426,0.2965223222562717,0.12435635556458817,0.3589643199512631,0.12541791152554224,0.358970280394307,0.010432397103387774,0.10432397103387774,0.306845645966638,5.044951023569886e-06,0.35896676642039815,0.1343739838414313,0.3589726764433329,0.00990685019454799,0.0990685019454799,0.29634408862050005,0.13415699734387243,0.35896599508648597,0.11323173330378886,0.35897011316596916,0.01067570739958346,0.1067570739958346,0.3220756030776714,5.156165566416297e-06,0.35896673328175877,0.16505131605357634,0.35896954535017334,0.013446086192361553,0.13446086192361553,0.31648694742029176,4.378019714198281e-06,0.35896673328175877,0.17198794017883187,0.35897010060781726,0.008956913139215424,0.08956913139215424,0.35896673328175877,123.0,123.0,OGLE-BLG-RRLYR-00023,0.3589775
23,,0.31171104342462064,5.640915956561798e-06,0.3331195808947365,0.3331158299957416,0.3331236749341429,0.007296775175746273,0.07296775175746273,0.33170679934363756,6.1027811310343765e-06,0.33311925794720876,0.1430602863902955,0.333127313666971,0.01566193529492318,0.15661935294923182,0.3215280936162634,5.56248966174013e-06,0.3331195808947365,0.33307878200054214,0.33312492770920865,0.01274016442680565,0.1274016442680565,0.3163287099028008,5.794783364710173e-06,0.33311889697417796,0.3331131863884618,0.3331239047690635,0.009204863450770612,0.09204863450770613,0.30219175488503647,5.068706011127668e-06,0.33311788580426516,0.16699332695273028,0.3331236749341429,0.00851681938325798,0.08516819383257979,0.3232293798132418,5.594071826100995e-06,0.3331195808947365,0.333115374843145,0.3331236749341429,0.011108541845937079,0.11108541845937078,0.3143560939148869,4.0524938411179076e-06,0.33311856494904657,0.3331150435362688,0.33312334147814654,0.010359548031424626,0.10359548031424627,0.3179200374372363,5.462755623728133e-06,0.33311850789939146,0.33311536888276283,0.3331236749341429,0.01039584490918273,0.1039584490918273,0.3331158299957416,123.0,123.0,OGLE-BLG-RRLYR-00024,0.33312803
24,,0.446967967246451,2.8338060174279942e-05,0.5498109171007113,0.1254568973289184,0.5498322884708715,0.018435930575559555,0.18435930575559553,0.6097903153635883,0.3062328217963533,0.20680914098516034,0.11598598922274782,0.8127167209938075,0.128535161945765,1.28535161945765,0.7322180391226217,0.28801045485757254,0.5497156211263532,0.11870239569450837,0.8841236478213099,0.13477567248587657,1.3477567248587659,0.5314523088911541,0.2715617326051995,0.5497934202470636,0.11395773111727672,0.549850274969546,0.08366513140109896,0.8366513140109896,0.6366623197395304,0.0001974634735543887,0.5497981030959596,0.1431119569602311,0.5498332220366945,0.11526366663142718,1.1526366663142718,0.4358498375609272,0.28694773841810867,0.549808823187647,0.11350732204672226,0.5498332265896563,0.020869709349845555,0.20869709349845555,0.4497548871541602,0.02943931762504983,0.5498044704952769,0.14297426328567409,0.5498332220366945,0.017786710365418956,0.17786710365418956,0.49768029044300144,0.28319696395905336,0.5498071998475674,0.1139196206595016,0.5498337417846515,0.05600747976774769,0.5600747976774769,0.5498109171007113,124.0,124.0,OGLE-BLG-RRLYR-00025,0.54983234
25,,0.2866292615606196,4.381048931920013e-07,0.32194058006641624,0.16884540446348015,0.32194175233609396,0.007653254545490098,0.07653254545490099,0.2885878557356316,2.391062868621632e-06,0.32194045232546453,0.15368772636889583,0.32194213356915874,0.010404319814473883,0.10404319814473884,0.27126977551138526,0.02850041667646505,0.3219403780987343,0.11552226862722222,0.32194286785249865,0.00888297004076298,0.0888297004076298,0.2855245600927866,1.4772625362499222e-06,0.32194058006641624,0.15270986576449894,0.3219421146495619,0.008148340359406338,0.08148340359406338,0.2783103691933943,6.076640832600176e-06,0.32194043712440124,0.11687781358387603,0.32194200550332824,0.008786905132913253,0.08786905132913253,0.2722671922368271,0.022393711281133828,0.32194043712440124,0.12252592305081994,0.3219421146495619,0.008771470376702247,0.08771470376702248,0.2846210781138276,1.5249107856516674e-06,0.3219405230067601,0.12755359297065974,0.32194286785249865,0.00834576020152412,0.08345760201524119,0.26692939471481897,0.1202256642414332,0.3219404466356237,0.11306871921620193,0.3219417474985301,0.009148769925040667,0.09148769925040666,0.32194058006641624,124.0,124.0,OGLE-BLG-RRLYR-00026,0.32194691
26,,0.3842369034337843,0.11494328336357604,0.4782975224232237,0.12735922836542993,0.4783159264751604,0.01517304687859595,0.1517304687859595,0.28808319364580426,0.25492140221616494,0.19062846810293044,0.11305944068185524,0.47830962592639914,0.020451533022647385,0.20451533022647386,0.3335443716216352,0.2518305157167707,0.327176186632394,0.12008023046963755,0.47832898062968265,0.018616366212911947,0.18616366212911947,0.35152283372468823,0.24169108772886633,0.4782865004723868,0.11305515820252612,0.4783196736599846,0.017295478550884,0.17295478550884003,0.40645424889810955,0.15642191120644178,0.4782844295568164,0.13352435031023385,0.4783287580349872,0.02478976361468286,0.2478976361468286,0.3742718972206853,0.17968172124666337,0.4782925014244048,0.11867792468885645,0.4783299430206668,0.015472387063542656,0.15472387063542656,0.3989643008261458,0.23954866859794607,0.4782925014244048,0.12000330059479933,0.47833214573664606,0.03759713502056171,0.3759713502056171,0.369916659891403,0.17232970948447773,0.478288614244493,0.1273130571168029,0.47832145930408726,0.01508364080818839,0.1508364080818839,0.4783086744247927,124.0,124.0,OGLE-BLG-RRLYR-00027,0.47831404
27,,0.24562757982420613,2.6950563496560272e-06,0.2825690409373482,0.13925172881103792,0.28257249289403114,0.006868338203666088,0.06868338203666088,0.2452153177660962,7.433061457831598e-06,0.28256896598127895,0.1212573637090517,0.2825742295470813,0.007455985003257562,0.07455985003257562,0.24571103743056824,6.880163764878298e-06,0.28256902385528126,0.14072981792805508,0.2825747056413511,0.006703858059353585,0.06703858059353585,0.23988881877847454,0.06994760477331576,0.2825690409373482,0.11305463631680367,0.2825742417148893,0.007325083967743224,0.07325083967743223,0.24191711947076067,0.07419820483773124,0.2825690409373482,0.12933970349403628,0.28257383868200914,0.007025648833375003,0.07025648833375003,0.25379697330577683,4.5413532125596325e-06,0.2825690409373482,0.1329968761361945,0.28257344569477255,0.009499756604930264,0.09499756604930264,0.25606851648204626,3.3597697548459307e-06,0.2825690409373482,0.19170050412374703,0.28257249289403114,0.005988486198161166,0.05988486198161166,0.2567298126951148,3.864739062669017e-06,0.2825690954190241,0.2640589324012363,0.28257275958712313,0.006008374034903308,0.06008374034903308,0.2825690409373482,124.0,124.0,OGLE-BLG-RRLYR-00028,0.28257685
